geoJson,estacao,latitude,longitude,ano,passageiros
Cosmos,Cosmos,-22.91281158912484,-43.614606785670425,2012,1025.294
Cosmos,Cosmos,-22.91281158912484,-43.614606785670425,2013,1027.923
Cosmos,Cosmos,-22.91281158912484,-43.614606785670425,2014,1077.227
Cosmos,Cosmos,-22.91281158912484,-43.614606785670425,2015,1137.059
Cosmos,Cosmos,-22.91281158912484,-43.614606785670425,2016,1222.231
Cosmos,Cosmos,-22.91281158912484,-43.614606785670425,2017,1015.123
Cosmos,Cosmos,-22.91281158912484,-43.614606785670425,2018,1218.802
Cosmos,Cosmos,-22.91281158912484,-43.614606785670425,2019,1363.251
Cosmos,Cosmos,-22.91281158912484,-43.614606785670425,2020,923.997
Cosmos,Cosmos,-22.91281158912484,-43.614606785670425,2021,632.349
Cosmos,Cosmos,-22.91281158912484,-43.614606785670425,2022,925.66
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,1995,527.632
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,1996,375.654
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,1997,237.899
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,1998,340.571
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,1999,586.349
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2000,773.996
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2001,873.572
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2002,773.312
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2003,857.227
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2004,788
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2005,842
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2006,879
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2007,900
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2008,960.436
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2009,931.945
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2010,1035.5
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2011,1029.627
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2012,1056.781
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2013,1081.437
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2014,1150.529
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2015,1233.465
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2016,1201.685
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2017,1046.619
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2018,1161.333
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2019,1296.191
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2020,846.194
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2021,750.916
Inhoaíba,Inhoaíba,-22.90913063420387,-43.59573754999222,2022,893.301
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,1995,2154.763
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,1996,1545.05
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,1997,949.841
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,1998,768.653
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,1999,1296.935
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2000,1711.989
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2001,1944.095
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2002,2192.701
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2003,2530.386
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2004,2636
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2005,3078
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2006,3171
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2007,3790
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2008,4222.134
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2009,4130.196
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2010,4410.295
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2011,4467.711
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2012,4649.191
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2013,5187.849
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2014,5880.349
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2015,6456.888
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2016,6701.227
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2017,5937.811
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2018,6212.447
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2019,6388.881
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2020,3857.509
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2021,3750.785
Campo Grande,Campo Grande,-22.902275429666087,-43.56027519177419,2022,4289.249
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,1995,225.738
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,1996,91.603
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,1997,26.173
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,1998,188.113
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,1999,264.724
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2000,349.443
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2001,366.422
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2002,433.148
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2003,496.722
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2004,406
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2005,387
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2006,384
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2007,387
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2008,403.47
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2009,403.921
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2010,452.909
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2011,488.122
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2012,501.357
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2013,518.983
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2014,540.02
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2015,559.843
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2016,542.266
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2017,461.805
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2018,644.384
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2019,697.775
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2020,388.183
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2021,312.305
Benjamin do Monte,Benjamin do Monte,-22.906229423022317,-43.580688701683606,2022,459.093
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,1995,54.901
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,1996,105.417
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,1997,48.983
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,1998,75.108
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,1999,170.09
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2000,207.379
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2001,233.01
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2002,223.265
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2003,243.926
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2004,181
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2005,193
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2006,252
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2007,244
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2008,236.027
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2009,256.045
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2010,382.902
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2011,411.634
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2012,443.966
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2013,399.425
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2014,505.195
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2015,602.57
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2016,715.685
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2017,668.129
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2018,726.38
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2019,744.763
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2020,452.857
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2021,358.817
Manguinhos,Manguinhos,-22.879741922170517,-43.25088376989795,2022,358.845
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,1995,630.175
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,1996,435.394
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,1997,227.665
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,1998,190.51
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,1999,370.322
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2000,451.509
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2001,549.179
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2002,597.716
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2003,699.68
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2004,613
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2005,643
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2006,716
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2007,827
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2008,861.61
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2009,804.15
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2010,767.489
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2011,898.304
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2012,1101.828
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2013,1524.766
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2014,1993.453
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2015,2133.988
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2016,2224.74
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2017,1816.156
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2018,1771.204
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2019,1793.652
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2020,1099.851
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2021,814.584
Bonsucesso,Bonsucesso,-22.867307389102464,-43.255455880437154,2022,787.188
Ramos,Ramos,-22.85509122280998,-43.26009246196014,1995,464.721
Ramos,Ramos,-22.85509122280998,-43.26009246196014,1996,314.558
Ramos,Ramos,-22.85509122280998,-43.26009246196014,1997,164.472
Ramos,Ramos,-22.85509122280998,-43.26009246196014,1998,140.511
Ramos,Ramos,-22.85509122280998,-43.26009246196014,1999,278.812
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2000,339.937
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2001,331.269
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2002,330.789
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2003,378.339
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2004,284
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2005,282
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2006,299
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2007,333
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2008,357.373
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2009,362.593
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2010,440.264
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2011,459.033
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2012,470.343
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2013,573.841
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2014,733.86
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2015,861.353
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2016,930.488
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2017,818.611
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2018,777.583
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2019,802.993
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2020,477.244
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2021,384.041
Ramos,Ramos,-22.85509122280998,-43.26009246196014,2022,382.565
Olaria,Olaria,-22.847186665677075,-43.266363310331776,1995,486.74
Olaria,Olaria,-22.847186665677075,-43.266363310331776,1996,305.408
Olaria,Olaria,-22.847186665677075,-43.266363310331776,1997,140.631
Olaria,Olaria,-22.847186665677075,-43.266363310331776,1998,131.973
Olaria,Olaria,-22.847186665677075,-43.266363310331776,1999,263.266
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2000,320.983
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2001,297.203
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2002,322.611
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2003,371.818
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2004,294
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2005,291
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2006,328
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2007,380
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2008,409.412
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2009,409.937
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2010,462.056
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2011,504.192
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2012,513.826
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2013,646.736
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2014,830.874
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2015,1008.514
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2016,1095.826
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2017,937.128
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2018,892.528
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2019,897.485
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2020,506.537
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2021,402.395
Olaria,Olaria,-22.847186665677075,-43.266363310331776,2022,401.892
Penha,Penha,-22.840383967060625,-43.27862603206062,1995,461.593
Penha,Penha,-22.840383967060625,-43.27862603206062,1996,309.849
Penha,Penha,-22.840383967060625,-43.27862603206062,1997,159.901
Penha,Penha,-22.840383967060625,-43.27862603206062,1998,110.111
Penha,Penha,-22.840383967060625,-43.27862603206062,1999,203.15
Penha,Penha,-22.840383967060625,-43.27862603206062,2000,247.687
Penha,Penha,-22.840383967060625,-43.27862603206062,2001,253.978
Penha,Penha,-22.840383967060625,-43.27862603206062,2002,264.978
Penha,Penha,-22.840383967060625,-43.27862603206062,2003,306.716
Penha,Penha,-22.840383967060625,-43.27862603206062,2004,262
Penha,Penha,-22.840383967060625,-43.27862603206062,2005,276
Penha,Penha,-22.840383967060625,-43.27862603206062,2006,301
Penha,Penha,-22.840383967060625,-43.27862603206062,2007,329
Penha,Penha,-22.840383967060625,-43.27862603206062,2008,356.604
Penha,Penha,-22.840383967060625,-43.27862603206062,2009,356.928
Penha,Penha,-22.840383967060625,-43.27862603206062,2010,414.159
Penha,Penha,-22.840383967060625,-43.27862603206062,2011,459.767
Penha,Penha,-22.840383967060625,-43.27862603206062,2012,495.312
Penha,Penha,-22.840383967060625,-43.27862603206062,2013,656.24
Penha,Penha,-22.840383967060625,-43.27862603206062,2014,918.123
Penha,Penha,-22.840383967060625,-43.27862603206062,2015,1227.642
Penha,Penha,-22.840383967060625,-43.27862603206062,2016,1315.642
Penha,Penha,-22.840383967060625,-43.27862603206062,2017,1113.312
Penha,Penha,-22.840383967060625,-43.27862603206062,2018,1111.144
Penha,Penha,-22.840383967060625,-43.27862603206062,2019,1126.22
Penha,Penha,-22.840383967060625,-43.27862603206062,2020,695.236
Penha,Penha,-22.840383967060625,-43.27862603206062,2021,494.549
Penha,Penha,-22.840383967060625,-43.27862603206062,2022,512.112
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,1995,301.222
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,1996,208.754
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,1997,86.175
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,1998,92.014
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,1999,138.846
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2000,169.286
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2001,193.589
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2002,192.385
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2003,221.124
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2004,201
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2005,218
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2006,245
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2007,281
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2008,303.633
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2009,313.617
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2010,376.104
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2011,427.551
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2012,464.326
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2013,570.087
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2014,746.023
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2015,843.637
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2016,822.146
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2017,774.352
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2018,778.156
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2019,741.972
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2020,516.607
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2021,385.641
Penha Circular,Penha Circular,-22.836634243663973,-43.28504288396995,2022,337.715
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,1995,182.477
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,1996,119.946
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,1997,53.566
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,1998,41.186
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,1999,102.062
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2000,124.437
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2001,104.005
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2002,130.019
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2003,145.571
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2004,122
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2005,130
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2006,133
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2007,146
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2008,162.287
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2009,161.843
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2010,189.971
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2011,200.634
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2012,200.547
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2013,253.584
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2014,331.783
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2015,387.169
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2016,420.941
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2017,378.461
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2018,387.756
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2019,377.709
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2020,228.069
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2021,166.071
Brás de Pina,Brás de Pina,-22.830387729038055,-43.29300286502593,2022,162.746
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,1995,221.23
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,1996,157.267
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,1997,43.838
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,1998,46.462
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,1999,109.255
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2000,133.207
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2001,125.335
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2002,153.637
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2003,171.113
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2004,147
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2005,147
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2006,162
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2007,187
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2008,204.362
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2009,217.377
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2010,259.392
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2011,260.996
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2012,264.722
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2013,330.528
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2014,458.479
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2015,510.292
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2016,571.79
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2017,462.014
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2018,481.667
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2019,459.119
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2020,295.253
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2021,209.947
Cordovil,Cordovil,-22.824015074858508,-43.29592477843627,2022,185.999
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,1995,353.607
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,1996,220.008
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,1997,38.722
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,1998,79.613
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,1999,188.329
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2000,229.617
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2001,216.001
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2002,217.204
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2003,238
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2004,194
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2005,193
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2006,201
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2007,237
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2008,232.144
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2009,236.861
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2010,288.196
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2011,306.926
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2012,320.772
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2013,387.167
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2014,512.8
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2015,591.568
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2016,654.224
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2017,613.735
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2018,653.514
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2019,612.265
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2020,459.803
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2021,268.587
Parada de Lucas,Parada de Lucas,-22.816661760748747,-43.300743814420606,2022,242.407
Vigário Geral,Vigário Geral,-22.80513068110223,-43.30546508321482,1995,90.95
Vigário Geral,Vigário Geral,-22.80513068110223,-43.30546508321482,1996,76.661
Vigário Geral,Vigário Geral,-22.80513068110223,-43.30546508321482,1997,25.557
Vigário Geral,Vigário Geral,-22.80513068110223,-43.30546508321482,1998,39.017
Vigário Geral,Vigário Geral,-22.80513068110223,-43.30546508321482,1999,98.602
Vigário Geral,Vigário Geral,-22.80513068110223,-43.30546508321482,2000,120.219
Vigário Geral,Vigário Geral,-22.80513068110223,-43.30546508321482,2001,113.205
Vigário Geral,Vigário Geral,-22.80513068110223,-43.30546508321482,2002,161.123
Vigário Geral,Vigário Geral,-22.80513068110223,-43.30546508321482,2003,180.155
Vigário Geral,Vigário Geral,-22.80513068110223,-43.30546508321482,2004,138
Vigário Geral,Vigário Geral,-22.80513068110223,-43.30546508321482,2005,122
Vigário Geral,Vigário Geral,-22.80513068110223,-43.30546508321482,2006,132
